train_loss,epoch,step,val_loss
78182.6640625,0,1,
63459.25,0,3,
49108.734375,0,5,
42530.703125,0,7,
34166.796875,0,9,
36206.86328125,0,11,
27341.572265625,0,13,
27389.576171875,0,15,
26887.20703125,0,17,
25878.740234375,0,19,
30649.9375,0,21,
23357.66015625,0,23,
22948.90234375,0,25,
28124.75390625,0,27,
21706.662109375,0,29,
26113.14453125,0,31,
22501.94921875,0,33,
22775.376953125,0,35,
23926.71875,0,37,
18903.38671875,0,39,
24093.70703125,0,41,
19800.94921875,0,43,
27373.05078125,0,45,
26203.3203125,0,47,
17414.412109375,0,49,
19094.86328125,0,51,
22029.439453125,0,53,
22836.77734375,0,55,
20217.83203125,0,57,
15445.330078125,0,59,
22322.435546875,0,61,
23601.517578125,0,63,
16063.4501953125,0,65,
22837.9609375,0,67,
19265.66796875,0,69,
19511.568359375,0,71,
19316.40234375,0,73,
20816.181640625,0,75,
17971.001953125,0,77,
18481.8828125,0,79,
20558.515625,0,81,
18733.810546875,0,83,
16564.099609375,0,85,
19859.12109375,0,87,
18986.29296875,0,89,
15619.0078125,0,91,
25426.21484375,0,93,
18141.462890625,0,95,
23209.2734375,0,97,
17852.3828125,0,99,
23795.015625,0,101,
20032.6875,0,103,
19445.234375,0,105,
17124.205078125,0,107,
17207.9296875,0,109,
20894.111328125,0,111,
20336.0546875,0,113,
19126.6953125,0,115,
16055.0986328125,0,117,
18822.65234375,0,119,
22325.09375,0,121,
17935.40234375,0,123,
21540.724609375,0,125,
14987.55078125,0,127,
15709.93359375,0,129,
22233.32421875,0,131,
17125.96484375,0,133,
20402.0390625,0,135,
15328.6259765625,0,137,
18078.58203125,0,139,
15108.4375,0,141,
18689.94921875,0,143,
18493.9609375,0,145,
26358.35546875,0,147,
17299.6171875,0,149,
16816.779296875,0,151,
16650.96875,0,153,
14871.5244140625,0,155,
16751.400390625,0,157,
15970.541015625,0,159,
21504.8203125,0,161,
13623.8359375,0,163,
23927.9765625,0,165,
14461.349609375,0,167,
24385.9765625,0,169,
28427.19921875,0,171,
19230.216796875,0,173,
18165.7578125,0,175,
17336.193359375,0,177,
19623.23046875,0,179,
19661.080078125,0,181,
16653.642578125,0,183,
19199.90625,0,185,
20317.66015625,0,187,
17883.546875,0,189,
23028.13671875,0,191,
17479.1953125,0,193,
18162.0,0,195,
17350.53515625,0,197,
19285.48046875,0,199,
18996.4453125,0,201,
16075.27734375,0,203,
24302.185546875,0,205,
21667.244140625,0,207,
17192.7734375,0,209,
18249.048828125,0,211,
16729.6328125,0,213,
15018.501953125,0,215,
16048.1484375,0,217,
24605.419921875,0,219,
18040.33203125,0,221,
18598.94140625,0,223,
18853.98046875,0,225,
16412.75390625,0,227,
20305.97265625,0,229,
13832.369140625,0,231,
25304.21484375,0,233,
15493.814453125,0,235,
25525.1328125,0,237,
17762.6484375,0,239,
16683.384765625,0,241,
16755.615234375,0,243,
15331.3056640625,0,245,
17620.927734375,0,247,
16429.140625,0,249,
13084.8857421875,0,251,
16812.244140625,0,253,
16912.51171875,0,255,
13130.646484375,0,257,
16346.7578125,0,259,
19669.234375,0,261,
18024.337890625,0,263,
17891.232421875,0,265,
13815.998046875,0,267,
15812.9345703125,0,269,
19466.498046875,0,271,
15229.2666015625,0,273,
15630.5107421875,0,275,
18039.95703125,0,277,
18679.806640625,0,279,
15291.39453125,0,281,
17705.8515625,0,283,
20221.296875,0,285,
19520.578125,0,287,
17226.484375,0,289,
19424.16796875,0,291,
20416.48828125,0,293,
16280.8662109375,0,295,
15151.55859375,0,297,
18359.3203125,0,299,
20841.90625,0,301,
15148.2041015625,0,303,
12514.6484375,0,305,
15484.486328125,0,307,
15471.869140625,0,309,
16507.78515625,0,311,
15041.14453125,0,313,
12402.71484375,0,315,
16789.130859375,0,317,
14075.2509765625,0,319,
15627.318359375,0,321,
19342.87109375,0,323,
16804.380859375,0,325,
19000.58984375,0,327,
15063.5185546875,0,329,
13784.498046875,0,331,
23582.234375,0,333,
17036.63671875,0,335,
18006.7421875,0,337,
15597.2939453125,0,339,
16369.9423828125,0,341,
14741.9443359375,0,343,
16389.85546875,0,345,
17737.07421875,0,347,
13437.87890625,0,349,
15625.517578125,0,351,
15272.021484375,0,353,
17739.1953125,0,355,
16043.61328125,0,357,
14181.96484375,0,359,
13779.740234375,0,361,
18782.70703125,0,363,
15099.9990234375,0,365,
14238.0078125,0,367,
12479.12890625,0,369,
12821.205078125,0,371,
11569.166015625,0,373,
13774.853515625,0,375,
13617.208984375,0,377,
14687.7734375,0,379,
10118.076171875,0,381,
10817.712890625,0,383,
12454.513671875,0,385,
10948.544921875,0,387,
12092.0615234375,0,389,
9099.046875,0,391,
11357.75390625,0,393,
15756.603515625,0,395,
10191.53515625,0,397,
11687.68359375,0,399,
16401.49609375,0,401,
10568.0263671875,0,403,
10642.958984375,0,405,
12613.6650390625,0,407,
10167.8427734375,0,409,
