epoch,train_loss,step,val_loss
0,68515.921875,1,
0,52563.6015625,3,
0,43949.8046875,5,
0,38797.2265625,7,
0,32384.23046875,9,
0,26516.7109375,11,
0,27811.81640625,13,
0,24850.03515625,15,
0,22155.275390625,17,
0,21719.7265625,19,
0,20976.82421875,21,
0,24438.466796875,23,
0,20404.703125,25,
0,20523.87890625,27,
0,19210.83203125,29,
0,18460.861328125,31,
0,16007.7451171875,33,
0,17303.67578125,35,
0,19078.71875,37,
0,18586.87109375,39,
0,17381.08203125,41,
0,18130.58203125,43,
0,16047.9716796875,45,
0,16602.05078125,47,
0,16619.341796875,49,
0,15441.595703125,51,
0,14685.01953125,53,
0,15638.041015625,55,
0,18054.9609375,57,
0,18506.484375,59,
0,15112.958984375,61,
0,14197.158203125,63,
0,16669.396484375,65,
0,13672.3251953125,67,
0,14759.279296875,69,
0,15297.69921875,71,
0,18539.251953125,73,
0,18021.328125,75,
0,16610.81640625,77,
0,15589.921875,79,
0,16700.2421875,81,
0,16261.2861328125,83,
0,15366.27734375,85,
0,15275.734375,87,
0,14249.154296875,89,
0,14825.087890625,91,
0,13679.1357421875,93,
0,15072.8828125,95,
0,13046.248046875,97,
0,17927.017578125,99,
0,12653.8125,101,
0,13702.20703125,103,
0,15421.826171875,105,
0,12316.892578125,107,
0,14791.8046875,109,
0,13951.5234375,111,
0,12401.3583984375,113,
0,13927.439453125,115,
0,13903.75,117,
0,15112.142578125,119,
0,14075.849609375,121,
0,12175.748046875,123,
0,13764.154296875,125,
0,11364.3359375,127,
0,14518.583984375,129,
0,16250.45703125,131,
0,15850.013671875,133,
0,13577.5166015625,135,
0,13049.9228515625,137,
0,13788.4130859375,139,
0,12474.681640625,141,
0,15607.8935546875,143,
0,13610.267578125,145,
0,12573.119140625,147,
0,11684.5,149,
0,11043.04296875,151,
0,11424.2197265625,153,
0,10508.853515625,155,
0,15382.361328125,157,
0,10999.486328125,159,
0,12255.40625,161,
0,12093.4794921875,163,
0,12500.162109375,165,
0,10756.3681640625,167,
0,11111.591796875,169,
0,13655.943359375,171,
0,13895.78125,173,
0,11256.064453125,175,
0,11171.619140625,177,
0,14789.7685546875,179,
0,11926.462890625,181,
0,10562.7734375,183,
0,11581.640625,185,
0,11344.51171875,187,
0,13573.3525390625,189,
0,12926.357421875,191,
0,,192,11700.65234375
1,11684.21484375,193,
1,12245.294921875,195,
1,12786.966796875,197,
1,12024.068359375,199,
1,11297.591796875,201,
1,10618.767578125,203,
1,13723.150390625,205,
1,14371.3603515625,207,
1,11588.400390625,209,
1,13377.404296875,211,
1,12759.888671875,213,
1,11890.529296875,215,
1,11661.9765625,217,
1,11010.529296875,219,
1,9847.080078125,221,
1,8925.2734375,223,
1,14236.982421875,225,
1,10304.71875,227,
1,10270.693359375,229,
1,11756.361328125,231,
1,11640.9619140625,233,
1,11166.419921875,235,
1,9835.3359375,237,
1,10180.8125,239,
1,10283.7578125,241,
1,10018.02734375,243,
1,10963.4853515625,245,
1,10309.90625,247,
1,10820.0751953125,249,
1,13162.0859375,251,
1,10964.1416015625,253,
1,11628.5009765625,255,
1,11065.2021484375,257,
1,10826.31640625,259,
1,10650.845703125,261,
1,11137.4765625,263,
1,8982.267578125,265,
1,10349.0703125,267,
1,9847.126953125,269,
1,9114.796875,271,
1,10574.263671875,273,
1,10180.8349609375,275,
1,8811.958984375,277,
1,11173.51953125,279,
1,8569.1630859375,281,
1,11074.5791015625,283,
1,9711.158203125,285,
1,10765.75390625,287,
1,13469.1005859375,289,
1,10089.5654296875,291,
1,10404.8369140625,293,
1,9910.291015625,295,
1,9839.677734375,297,
1,11147.5390625,299,
1,8789.462890625,301,
1,9931.2587890625,303,
1,9989.994140625,305,
1,10439.751953125,307,
1,9920.421875,309,
1,10062.7578125,311,
1,10217.650390625,313,
1,10738.310546875,315,
1,9927.564453125,317,
1,11500.1220703125,319,
1,10516.0419921875,321,
1,9717.9765625,323,
1,9813.5498046875,325,
1,9580.974609375,327,
1,8106.9765625,329,
1,10547.75390625,331,
1,8556.130859375,333,
1,12624.7578125,335,
1,10285.30078125,337,
1,9145.8984375,339,
1,8499.8232421875,341,
1,8829.5400390625,343,
1,8636.03125,345,
1,12449.39453125,347,
1,9988.1494140625,349,
1,8908.9609375,351,
1,9932.025390625,353,
1,9960.7724609375,355,
1,8854.7861328125,357,
1,8527.2919921875,359,
1,7507.7578125,361,
1,10686.0126953125,363,
1,7616.8828125,365,
1,9388.248046875,367,
1,11606.634765625,369,
1,9644.6669921875,371,
1,10212.5087890625,373,
1,9255.22265625,375,
1,9164.568359375,377,
1,8871.93359375,379,
1,8571.580078125,381,
1,8216.197265625,383,
1,10119.5498046875,385,
1,,385,9045.7958984375
2,7953.2626953125,387,
2,9297.541015625,389,
2,8365.671875,391,
2,8307.369140625,393,
2,8274.298828125,395,
2,10133.49609375,397,
2,9000.109375,399,
2,8975.513671875,401,
2,8647.3935546875,403,
2,8765.126953125,405,
2,8882.615234375,407,
2,10129.83203125,409,
2,8647.447265625,411,
2,9849.197265625,413,
2,8204.458984375,415,
2,8396.990234375,417,
2,8824.6572265625,419,
2,8754.8125,421,
2,10429.8583984375,423,
2,8279.3330078125,425,
2,8944.84765625,427,
2,8552.345703125,429,
2,8142.6982421875,431,
2,7637.52978515625,433,
2,8220.837890625,435,
2,9078.95703125,437,
2,9382.640625,439,
2,7704.212890625,441,
2,9604.291015625,443,
2,9071.57421875,445,
2,7772.546875,447,
2,8097.16455078125,449,
2,8575.42578125,451,
2,9242.529296875,453,
2,8288.283203125,455,
2,8185.4365234375,457,
2,7301.7783203125,459,
2,10597.982421875,461,
2,8112.00439453125,463,
2,8394.544921875,465,
2,11554.33203125,467,
2,8313.0634765625,469,
2,8661.927734375,471,
2,8274.140625,473,
2,8371.7158203125,475,
2,6721.9033203125,477,
2,9797.876953125,479,
2,8337.6298828125,481,
2,7628.37890625,483,
2,10193.435546875,485,
2,8681.5966796875,487,
2,8277.427734375,489,
2,7555.9560546875,491,
2,8687.166015625,493,
2,7303.0888671875,495,
2,7523.1640625,497,
2,8260.279296875,499,
2,9187.904296875,501,
2,7820.7822265625,503,
2,8214.94140625,505,
2,9075.49609375,507,
2,8209.033203125,509,
2,7784.94140625,511,
2,8291.046875,513,
2,9851.828125,515,
2,9328.21484375,517,
2,9019.140625,519,
2,7848.7041015625,521,
2,7118.48046875,523,
2,7370.11865234375,525,
2,7269.96875,527,
2,8551.1494140625,529,
2,8627.1591796875,531,
2,8449.6337890625,533,
2,8057.9658203125,535,
2,7417.462890625,537,
2,10706.533203125,539,
2,7426.3203125,541,
2,8450.48046875,543,
2,9589.9404296875,545,
2,8575.30078125,547,
2,8742.158203125,549,
2,7581.24365234375,551,
2,9332.7177734375,553,
2,7906.099609375,555,
2,9422.974609375,557,
2,7669.0810546875,559,
2,7100.2177734375,561,
2,9996.2548828125,563,
2,9105.4541015625,565,
2,8093.37158203125,567,
2,6858.0078125,569,
2,9513.0615234375,571,
2,8439.1240234375,573,
2,8622.265625,575,
2,9353.673828125,577,
2,,578,8033.28076171875
3,10119.623046875,579,
3,8697.6455078125,581,
3,8480.3046875,583,
3,8399.90234375,585,
3,8624.818359375,587,
3,8516.3984375,589,
3,7419.9677734375,591,
3,8292.79296875,593,
3,6491.224609375,595,
3,7672.60302734375,597,
3,7680.9169921875,599,
3,7527.5439453125,601,
3,9789.833984375,603,
3,8413.576171875,605,
3,7909.6064453125,607,
3,7727.97412109375,609,
3,7748.5205078125,611,
3,7280.48681640625,613,
3,8108.822265625,615,
3,7510.6015625,617,
3,7505.037109375,619,
3,7411.162109375,621,
3,8312.09765625,623,
3,8073.6435546875,625,
3,7405.0615234375,627,
3,9660.291015625,629,
3,6735.9765625,631,
3,8221.92578125,633,
3,7570.95458984375,635,
3,6833.59814453125,637,
3,6824.517578125,639,
3,7054.98046875,641,
3,9562.390625,643,
3,7646.74609375,645,
3,8405.9072265625,647,
3,7975.5595703125,649,
3,8744.662109375,651,
3,7620.498046875,653,
3,9199.4912109375,655,
3,7810.03564453125,657,
3,7972.662109375,659,
3,7327.8115234375,661,
3,6696.4794921875,663,
3,7313.86962890625,665,
3,8252.5625,667,
3,10453.326171875,669,
3,7453.36376953125,671,
3,7676.62841796875,673,
3,8723.453125,675,
3,8287.1982421875,677,
3,7333.70458984375,679,
3,7361.515625,681,
3,8046.84228515625,683,
3,9727.83203125,685,
3,7943.99365234375,687,
3,7174.01708984375,689,
3,7354.32763671875,691,
3,7960.50146484375,693,
3,7834.87060546875,695,
3,9382.5546875,697,
3,9806.072265625,699,
3,7965.7421875,701,
3,8817.0126953125,703,
3,7453.79052734375,705,
3,7432.5703125,707,
3,7165.7939453125,709,
3,8901.30078125,711,
3,6703.619140625,713,
3,6590.29541015625,715,
