train_loss,epoch,step,val_loss
57186.984375,0,1,
37434.703125,0,3,
40628.78125,0,5,
26455.1328125,0,7,
35362.58203125,0,9,
31369.12890625,0,11,
24605.00390625,0,13,
30111.2421875,0,15,
35489.49609375,0,17,
28768.52734375,0,19,
33033.0625,0,21,
33853.5703125,0,23,
30684.068359375,0,25,
20991.923828125,0,27,
24819.830078125,0,29,
22090.802734375,0,31,
28918.28125,0,33,
29538.47265625,0,35,
20530.564453125,0,37,
23043.03125,0,39,
24668.9375,0,41,
32650.048828125,0,43,
28891.09765625,0,45,
21342.2421875,0,47,
21256.791015625,0,49,
17358.048828125,0,51,
22388.53515625,0,53,
25601.71875,0,55,
22479.05078125,0,57,
19448.47265625,0,59,
21085.5390625,0,61,
25973.02734375,0,63,
23355.0390625,0,65,
26393.97265625,0,67,
21869.455078125,0,69,
23881.845703125,0,71,
25472.78125,0,73,
19520.8671875,0,75,
21550.796875,0,77,
19646.83984375,0,79,
20778.55859375,0,81,
23165.611328125,0,83,
28539.62109375,0,85,
26029.259765625,0,87,
18738.912109375,0,89,
25521.515625,0,91,
18067.44921875,0,93,
22041.4296875,0,95,
16185.9677734375,0,97,
19035.8828125,0,99,
27276.703125,0,101,
17750.68359375,0,103,
23102.625,0,105,
24075.98046875,0,107,
20755.51171875,0,109,
24779.80859375,0,111,
20874.9765625,0,113,
19717.7734375,0,115,
15292.26171875,0,117,
13039.251953125,0,119,
40090.56640625,0,121,
32572.091796875,0,123,
25602.81640625,0,125,
27728.6328125,0,127,
20851.87109375,0,129,
24047.859375,0,131,
22000.158203125,0,133,
26906.119140625,0,135,
17880.09375,0,137,
16837.05859375,0,139,
31348.47265625,0,141,
16332.330078125,0,143,
20565.482421875,0,145,
21975.115234375,0,147,
16091.806640625,0,149,
21066.765625,0,151,
24913.234375,0,153,
16290.5146484375,0,155,
19349.37109375,0,157,
15560.0703125,0,159,
28531.07421875,0,161,
23221.43359375,0,163,
18976.240234375,0,165,
20499.90625,0,167,
18019.66015625,0,169,
17608.1328125,0,171,
35438.015625,0,173,
20122.390625,0,175,
18431.08203125,0,177,
21676.63671875,0,179,
23049.1171875,0,181,
16237.5361328125,0,183,
27432.26171875,0,185,
40407.6640625,0,187,
17393.669921875,0,189,
19273.220703125,0,191,
19603.875,0,193,
20520.296875,0,195,
30207.67578125,0,197,
21558.3515625,0,199,
18129.02734375,0,201,
32039.583984375,0,203,
27414.7734375,0,205,
23961.529296875,0,207,
23686.7734375,0,209,
18503.263671875,0,211,
18992.83984375,0,213,
20825.908203125,0,215,
15056.412109375,0,217,
23630.990234375,0,219,
20516.24609375,0,221,
23442.189453125,0,223,
18855.12109375,0,225,
19568.591796875,0,227,
17493.78125,0,229,
14880.146484375,0,231,
16106.787109375,0,233,
20838.1796875,0,235,
19375.65625,0,237,
16719.275390625,0,239,
14887.607421875,0,241,
28683.279296875,0,243,
17058.01171875,0,245,
16740.52734375,0,247,
14349.8701171875,0,249,
20712.412109375,0,251,
19742.9296875,0,253,
15481.94921875,0,255,
23879.25,0,257,
17568.15625,0,259,
31824.16796875,0,261,
29357.5703125,0,263,
21785.02734375,0,265,
20677.78125,0,267,
22634.34375,0,269,
15598.576171875,0,271,
29287.59765625,0,273,
18531.7265625,0,275,
14576.5537109375,0,277,
17675.80859375,0,279,
22780.78125,0,281,
15303.8251953125,0,283,
17428.1328125,0,285,
21889.36328125,0,287,
27018.83203125,0,289,
16414.123046875,0,291,
19290.0390625,0,293,
20389.548828125,0,295,
19946.3515625,0,297,
19085.2578125,0,299,
23156.81640625,0,301,
15500.533203125,0,303,
14757.5009765625,0,305,
16651.234375,0,307,
23549.66796875,0,309,
15577.5625,0,311,
16645.388671875,0,313,
14448.3193359375,0,315,
14260.25390625,0,317,
20504.875,0,319,
27649.689453125,0,321,
29851.73828125,0,323,
20814.16015625,0,325,
17222.236328125,0,327,
22450.986328125,0,329,
21586.91796875,0,331,
23690.236328125,0,333,
19385.951171875,0,335,
22907.33203125,0,337,
26841.58203125,0,339,
18971.416015625,0,341,
25640.193359375,0,343,
19380.255859375,0,345,
19353.5,0,347,
19873.107421875,0,349,
19591.568359375,0,351,
17431.79296875,0,353,
20267.361328125,0,355,
17272.533203125,0,357,
20010.5234375,0,359,
15533.095703125,0,361,
15207.7587890625,0,363,
20307.83984375,0,365,
13777.35546875,0,367,
21502.2265625,0,369,
21923.43359375,0,371,
15808.193359375,0,373,
23775.689453125,0,375,
18257.705078125,0,377,
20148.7265625,0,379,
19923.185546875,0,381,
24991.63671875,0,383,
14757.79296875,0,385,
16378.99609375,0,387,
20412.9765625,0,389,
15686.919921875,0,391,
12902.1484375,0,393,
16840.083984375,0,395,
17060.931640625,0,397,
17489.29296875,0,399,
14629.673828125,0,401,
25138.052734375,0,403,
15673.4140625,0,405,
14753.474609375,0,407,
32199.03515625,0,409,
24106.234375,0,411,
22974.79296875,0,413,
21495.291015625,0,415,
22285.453125,0,417,
19582.1953125,0,419,
11371.0546875,0,421,
18182.27734375,0,423,
16366.9599609375,0,425,
15471.046875,0,427,
17849.794921875,0,429,
12255.5908203125,0,431,
16164.69921875,0,433,
12110.55859375,0,435,
17490.5703125,0,437,
13419.3349609375,0,439,
13858.9130859375,0,441,
19408.32421875,0,443,
23340.470703125,0,445,
12978.2158203125,0,447,
17870.375,0,449,
19129.1875,0,451,
12744.3779296875,0,453,
16142.2548828125,0,455,
15621.880859375,0,457,
16889.158203125,0,459,
17998.767578125,0,461,
11907.4287109375,0,463,
26438.72265625,0,465,
23623.919921875,0,467,
15644.349609375,0,469,
16393.2734375,0,471,
14229.6142578125,0,473,
38273.6328125,0,475,
12098.07421875,0,477,
15976.9599609375,0,479,
15154.125,0,481,
