step,train_loss,epoch,val_loss,tst_loss
1,89609.5625,0,,
3,70737.484375,0,,
5,66987.90625,0,,
7,47450.68359375,0,,
9,39065.6953125,0,,
11,39428.06640625,0,,
13,35411.703125,0,,
15,36123.078125,0,,
17,28951.046875,0,,
19,26049.72265625,0,,
21,24248.232421875,0,,
23,26513.94140625,0,,
25,26240.634765625,0,,
27,24933.03125,0,,
29,21863.73046875,0,,
31,23118.26171875,0,,
33,27004.23046875,0,,
35,23114.01953125,0,,
37,21596.3671875,0,,
39,24702.11328125,0,,
41,23444.48046875,0,,
43,23153.5625,0,,
45,20826.322265625,0,,
47,19385.04296875,0,,
49,21559.37890625,0,,
51,25190.263671875,0,,
53,21362.548828125,0,,
55,20968.72265625,0,,
57,24222.427734375,0,,
59,20899.642578125,0,,
61,18031.59765625,0,,
63,22190.8203125,0,,
65,22147.1875,0,,
67,23798.59765625,0,,
69,20658.76171875,0,,
71,22158.1796875,0,,
73,20035.73828125,0,,
75,18298.8125,0,,
77,20747.765625,0,,
79,20644.65625,0,,
81,21291.6484375,0,,
83,22606.484375,0,,
85,21042.82421875,0,,
87,19668.490234375,0,,
89,26351.056640625,0,,
91,21572.78125,0,,
93,19026.49609375,0,,
95,20001.435546875,0,,
97,22881.515625,0,,
99,20130.892578125,0,,
101,19640.400390625,0,,
103,23922.345703125,0,,
105,16520.53125,0,,
107,19697.369140625,0,,
109,20641.615234375,0,,
111,19595.775390625,0,,
113,22983.50390625,0,,
115,20850.38671875,0,,
117,21655.63671875,0,,
119,17731.76171875,0,,
121,18746.4375,0,,
123,20186.822265625,0,,
125,20264.658203125,0,,
127,16828.447265625,0,,
129,22809.41015625,0,,
131,21710.1015625,0,,
133,19910.443359375,0,,
135,17156.869140625,0,,
137,16927.806640625,0,,
139,15600.90234375,0,,
141,16772.71875,0,,
143,18853.158203125,0,,
145,20497.01171875,0,,
147,19219.3515625,0,,
149,21169.8125,0,,
151,22080.59765625,0,,
153,20362.359375,0,,
155,20609.833984375,0,,
157,18543.861328125,0,,
159,20340.322265625,0,,
161,17671.43359375,0,,
163,18885.529296875,0,,
165,22665.9609375,0,,
167,16860.736328125,0,,
169,19331.216796875,0,,
171,18571.802734375,0,,
173,22829.63671875,0,,
175,17192.0546875,0,,
177,17804.4453125,0,,
179,29206.5,0,,
181,17237.732421875,0,,
183,19441.7109375,0,,
185,16779.439453125,0,,
187,15802.689453125,0,,
189,17297.84765625,0,,
191,18568.5078125,0,,
193,17213.9296875,0,,
195,18012.26171875,0,,
197,18204.5625,0,,
199,17401.3828125,0,,
201,17524.28515625,0,,
203,17371.80859375,0,,
205,18291.767578125,0,,
207,18863.44921875,0,,
209,16819.61328125,0,,
211,18996.671875,0,,
213,17851.95703125,0,,
215,16232.623046875,0,,
217,14971.171875,0,,
219,18194.1484375,0,,
221,18399.890625,0,,
223,17471.869140625,0,,
225,17834.80859375,0,,
227,21018.66796875,0,,
229,15922.259765625,0,,
231,15526.8662109375,0,,
233,13481.0390625,0,,
235,12886.4541015625,0,,
237,17608.72265625,0,,
239,12862.376953125,0,,
241,12772.025390625,0,,
243,12594.8330078125,0,,
245,12788.4560546875,0,,
247,11166.9365234375,0,,
249,9900.087890625,0,,
251,10594.234375,0,,
253,10938.0302734375,0,,
255,11384.0185546875,0,,
257,13258.029296875,0,,
259,12320.4462890625,0,,
261,9527.083984375,0,,
263,10733.5400390625,0,,
265,12667.9326171875,0,,
267,10145.3779296875,0,,
269,10661.5146484375,0,,
271,10848.177734375,0,,
273,12250.8125,0,,
275,9617.6953125,0,,
277,9510.333984375,0,,
279,9400.130859375,0,,
281,11803.134765625,0,,
283,9991.16796875,0,,
285,9790.439453125,0,,
287,11143.509765625,0,,
289,9940.12109375,0,,
291,9096.876953125,0,,
293,12535.7880859375,0,,
295,8967.5283203125,0,,
297,8461.685546875,0,,
299,9019.0419921875,0,,
301,8479.19140625,0,,
303,8167.4013671875,0,,
305,8219.734375,0,,
307,8899.826171875,0,,
309,8684.8271484375,0,,
311,9030.9296875,0,,
313,9267.056640625,0,,
315,9563.591796875,0,,
317,8053.2373046875,0,,
319,9659.6220703125,0,,
321,7693.8779296875,0,,
323,9531.34375,0,,
325,10062.63671875,0,,
327,8891.318359375,0,,
329,10157.85546875,0,,
331,8537.966796875,0,,
333,10879.6484375,0,,
335,8596.560546875,0,,
337,8892.5224609375,0,,
339,8211.8134765625,0,,
341,8958.755859375,0,,
343,8199.798828125,0,,
345,9688.14453125,0,,
347,10116.751953125,0,,
349,7833.73583984375,0,,
351,8899.416015625,0,,
353,7944.4482421875,0,,
355,8043.5771484375,0,,
357,8176.52734375,0,,
359,8605.822265625,0,,
361,9253.587890625,0,,
363,8729.037109375,0,,
365,8418.978515625,0,,
367,9214.923828125,0,,
369,10455.8515625,0,,
371,8128.19140625,0,,
373,9049.7607421875,0,,
375,10811.0908203125,0,,
377,8636.49609375,0,,
379,9852.5166015625,0,,
381,7861.87060546875,0,,
383,8719.2001953125,0,,
385,8667.5546875,0,,
386,,0,8340.71484375,
387,9660.513671875,1,,
389,9892.912109375,1,,
391,9168.130859375,1,,
393,10495.01953125,1,,
395,9179.078125,1,,
397,9077.228515625,1,,
399,9538.8330078125,1,,
401,8651.875,1,,
403,8054.126953125,1,,
405,8184.734375,1,,
407,8652.1083984375,1,,
409,9026.462890625,1,,
411,10113.013671875,1,,
413,9249.0126953125,1,,
415,8042.0546875,1,,
417,7769.17333984375,1,,
419,9286.154296875,1,,
421,7815.4208984375,1,,
423,8603.9921875,1,,
425,8780.146484375,1,,
427,8416.072265625,1,,
429,7964.1611328125,1,,
431,8142.58447265625,1,,
433,8946.7021484375,1,,
435,7329.798828125,1,,
437,8241.2529296875,1,,
439,8401.7294921875,1,,
441,8887.478515625,1,,
443,7594.185546875,1,,
445,8178.02001953125,1,,
447,7876.72119140625,1,,
449,7530.1416015625,1,,
451,10425.58203125,1,,
453,7551.4443359375,1,,
455,8878.0283203125,1,,
457,9264.8271484375,1,,
459,8321.3359375,1,,
461,8751.865234375,1,,
463,7819.61865234375,1,,
465,7238.6435546875,1,,
467,7939.2412109375,1,,
469,7897.7265625,1,,
471,8294.541015625,1,,
473,8135.82666015625,1,,
475,7133.8701171875,1,,
477,8066.7314453125,1,,
479,9056.248046875,1,,
481,7247.35595703125,1,,
483,8370.142578125,1,,
485,9185.615234375,1,,
487,7711.0380859375,1,,
489,7765.7421875,1,,
491,6967.87744140625,1,,
493,8430.681640625,1,,
495,6676.99365234375,1,,
497,6189.2236328125,1,,
499,8210.697265625,1,,
501,6909.7294921875,1,,
503,7061.4658203125,1,,
505,7814.849609375,1,,
507,6685.66845703125,1,,
509,6933.7197265625,1,,
511,8150.0693359375,1,,
