step,train_loss,epoch,val_loss,tst_loss
1,83765.1875,0,,
3,59666.65234375,0,,
5,54867.4765625,0,,
7,47162.21875,0,,
9,33019.2734375,0,,
11,31130.8984375,0,,
13,29247.1796875,0,,
15,27404.13671875,0,,
17,25755.884765625,0,,
19,25795.6796875,0,,
21,23878.669921875,0,,
23,22345.8515625,0,,
25,26934.103515625,0,,
27,22941.86328125,0,,
29,23453.81640625,0,,
31,23981.140625,0,,
33,24821.8359375,0,,
35,23940.98828125,0,,
37,21568.447265625,0,,
39,21835.515625,0,,
41,23556.02734375,0,,
43,20813.49609375,0,,
45,23451.46484375,0,,
47,21368.19140625,0,,
49,21110.7109375,0,,
51,22992.61328125,0,,
53,24315.99609375,0,,
55,20036.123046875,0,,
57,20871.27734375,0,,
59,19076.232421875,0,,
61,19643.515625,0,,
63,20272.439453125,0,,
65,20618.21484375,0,,
67,19779.5234375,0,,
69,19719.2421875,0,,
71,22229.20703125,0,,
73,19036.244140625,0,,
75,22800.556640625,0,,
77,21738.380859375,0,,
79,23171.37890625,0,,
81,21824.87890625,0,,
83,18629.578125,0,,
85,21886.62109375,0,,
87,20439.55859375,0,,
89,24691.33984375,0,,
91,22052.68359375,0,,
93,17858.51171875,0,,
95,19225.67578125,0,,
97,18110.529296875,0,,
99,18910.37890625,0,,
101,16354.7353515625,0,,
103,19862.96484375,0,,
105,17776.6484375,0,,
107,16488.13671875,0,,
109,16697.5625,0,,
111,15956.8154296875,0,,
113,19289.2578125,0,,
115,15093.8642578125,0,,
117,15406.134765625,0,,
119,16570.94921875,0,,
121,16406.30078125,0,,
123,15324.830078125,0,,
125,14924.23828125,0,,
127,14964.0205078125,0,,
129,18063.609375,0,,
131,15239.7119140625,0,,
133,16252.423828125,0,,
135,15151.048828125,0,,
137,14862.951171875,0,,
139,14660.029296875,0,,
141,15364.62109375,0,,
143,15076.619140625,0,,
145,13566.75,0,,
147,13944.75,0,,
149,13698.76953125,0,,
151,14729.865234375,0,,
153,15183.0595703125,0,,
155,15300.4833984375,0,,
157,14085.5400390625,0,,
159,12715.455078125,0,,
161,13907.65625,0,,
163,12379.640625,0,,
165,12415.357421875,0,,
167,12726.974609375,0,,
169,12758.775390625,0,,
171,11854.8046875,0,,
173,11960.123046875,0,,
175,11956.1875,0,,
177,11904.498046875,0,,
179,11594.830078125,0,,
181,11966.140625,0,,
183,11732.0966796875,0,,
185,11554.5263671875,0,,
187,12420.3525390625,0,,
189,11591.8701171875,0,,
191,12954.5546875,0,,
193,34448.92578125,0,,
193,,0,12246.83984375,
195,13592.345703125,1,,
197,13960.40625,1,,
199,13000.7998046875,1,,
201,12887.095703125,1,,
203,12630.3671875,1,,
205,12138.826171875,1,,
207,11515.1796875,1,,
209,11342.255859375,1,,
211,13259.5849609375,1,,
213,12178.1884765625,1,,
215,11560.853515625,1,,
217,11724.3798828125,1,,
219,12100.7421875,1,,
221,11939.919921875,1,,
223,11614.462890625,1,,
225,10716.111328125,1,,
227,12328.740234375,1,,
229,12600.46875,1,,
231,10899.1513671875,1,,
233,11175.5078125,1,,
235,10522.2138671875,1,,
237,10628.728515625,1,,
239,11565.03515625,1,,
241,10485.451171875,1,,
243,12441.18359375,1,,
245,10283.388671875,1,,
247,10735.859375,1,,
249,10439.189453125,1,,
251,10448.9921875,1,,
253,10316.3876953125,1,,
