step,train_loss,epoch,val_loss,tst_loss
1,80211.5546875,0,,
3,59367.21875,0,,
5,51671.296875,0,,
7,40612.8359375,0,,
9,30151.33203125,0,,
11,30379.861328125,0,,
13,29820.58203125,0,,
15,28177.28515625,0,,
17,26269.05859375,0,,
19,26092.28125,0,,
21,23831.18359375,0,,
23,23010.4453125,0,,
25,26700.310546875,0,,
27,22723.947265625,0,,
29,23554.23046875,0,,
31,23958.46875,0,,
33,24856.06640625,0,,
35,24070.0078125,0,,
37,21635.17578125,0,,
39,21723.185546875,0,,
41,23725.30078125,0,,
43,20986.154296875,0,,
45,23575.0546875,0,,
47,21493.0625,0,,
49,21203.6171875,0,,
51,23072.765625,0,,
53,24645.33203125,0,,
55,20117.783203125,0,,
57,21032.037109375,0,,
59,19057.328125,0,,
61,19692.23046875,0,,
63,20285.4765625,0,,
65,20948.42578125,0,,
67,19798.345703125,0,,
69,20005.79296875,0,,
71,22580.595703125,0,,
73,19353.59765625,0,,
75,23180.5546875,0,,
77,22061.6015625,0,,
79,23641.62890625,0,,
81,22317.2265625,0,,
83,19788.751953125,0,,
85,22299.0078125,0,,
87,21273.70703125,0,,
89,26097.29296875,0,,
91,23399.9921875,0,,
93,18913.345703125,0,,
95,20598.98828125,0,,
97,20080.119140625,0,,
99,21150.18359375,0,,
101,18334.33984375,0,,
103,23260.52734375,0,,
105,20853.69921875,0,,
107,19353.67578125,0,,
109,20013.18359375,0,,
111,19522.296875,0,,
113,23885.279296875,0,,
115,18619.00390625,0,,
117,19195.3671875,0,,
119,20279.2109375,0,,
121,21092.47265625,0,,
123,19734.50390625,0,,
125,19276.373046875,0,,
127,19138.38671875,0,,
129,23698.349609375,0,,
131,19483.896484375,0,,
133,21668.111328125,0,,
135,19487.33984375,0,,
137,19963.59765625,0,,
139,19086.599609375,0,,
141,20027.2890625,0,,
143,20618.552734375,0,,
145,17461.1796875,0,,
147,17940.845703125,0,,
149,18060.90234375,0,,
151,20621.412109375,0,,
153,21548.501953125,0,,
155,22871.7578125,0,,
157,21390.529296875,0,,
159,18960.974609375,0,,
161,20533.91015625,0,,
163,19026.58203125,0,,
165,19210.640625,0,,
167,19895.177734375,0,,
169,19905.0546875,0,,
171,19723.9375,0,,
173,18905.27734375,0,,
175,19755.787109375,0,,
177,20748.998046875,0,,
179,19894.26171875,0,,
181,19431.28515625,0,,
183,19160.796875,0,,
185,19440.37890625,0,,
187,20013.5,0,,
189,18846.08203125,0,,
191,22671.34375,0,,
193,29572.890625,0,,
