train_loss,epoch,step,val_loss
61837.1015625,0,1,
43563.0546875,0,3,
41071.640625,0,5,
27173.55859375,0,7,
33686.234375,0,9,
30841.984375,0,11,
23055.19921875,0,13,
27369.31640625,0,15,
33918.23046875,0,17,
27179.615234375,0,19,
31277.197265625,0,21,
33309.5234375,0,23,
29455.1640625,0,25,
20763.35546875,0,27,
23092.515625,0,29,
20893.50390625,0,31,
27509.482421875,0,33,
28913.5859375,0,35,
19523.77734375,0,37,
21923.93359375,0,39,
23018.5078125,0,41,
31373.0859375,0,43,
28355.482421875,0,45,
20635.95703125,0,47,
20647.810546875,0,49,
17326.3203125,0,51,
21154.375,0,53,
24153.5390625,0,55,
20978.158203125,0,57,
17930.73046875,0,59,
20959.125,0,61,
24628.765625,0,63,
22263.2578125,0,65,
26175.744140625,0,67,
21196.765625,0,69,
23008.96484375,0,71,
25853.98828125,0,73,
18555.765625,0,75,
20971.40625,0,77,
19031.17578125,0,79,
20478.2734375,0,81,
22696.921875,0,83,
27698.677734375,0,85,
25555.51171875,0,87,
18333.65625,0,89,
25012.583984375,0,91,
17312.82421875,0,93,
21704.3515625,0,95,
15354.060546875,0,97,
18575.1015625,0,99,
26156.4140625,0,101,
17229.8828125,0,103,
22679.359375,0,105,
23387.3984375,0,107,
20151.4765625,0,109,
24416.9453125,0,111,
20501.056640625,0,113,
18732.24609375,0,115,
14845.94140625,0,117,
12706.529296875,0,119,
38813.0390625,0,121,
31519.791015625,0,123,
25184.0078125,0,125,
27096.77734375,0,127,
19901.08203125,0,129,
23577.25,0,131,
21595.140625,0,133,
26497.291015625,0,135,
17819.01171875,0,137,
16878.49609375,0,139,
31035.7265625,0,141,
16172.6005859375,0,143,
20322.515625,0,145,
21820.19140625,0,147,
15877.517578125,0,149,
20987.63671875,0,151,
24556.396484375,0,153,
16114.361328125,0,155,
18989.609375,0,157,
15578.291015625,0,159,
28035.583984375,0,161,
23183.65234375,0,163,
18600.33203125,0,165,
20361.5078125,0,167,
18186.763671875,0,169,
17346.53125,0,171,
35109.4609375,0,173,
20065.7265625,0,175,
18276.51953125,0,177,
21202.01171875,0,179,
22765.05859375,0,181,
15935.65625,0,183,
27001.4375,0,185,
39774.765625,0,187,
17341.603515625,0,189,
18936.53125,0,191,
19364.08203125,0,193,
20325.25,0,195,
29899.0859375,0,197,
21616.69140625,0,199,
17910.876953125,0,201,
31494.23828125,0,203,
27280.72265625,0,205,
23923.3203125,0,207,
23851.75390625,0,209,
18499.66796875,0,211,
19069.1875,0,213,
20683.22265625,0,215,
15089.755859375,0,217,
23550.169921875,0,219,
20354.7421875,0,221,
23394.662109375,0,223,
18787.66015625,0,225,
19548.736328125,0,227,
17403.171875,0,229,
14817.0166015625,0,231,
15849.384765625,0,233,
20884.85546875,0,235,
19327.67578125,0,237,
16530.16015625,0,239,
14819.333984375,0,241,
28330.828125,0,243,
16973.30859375,0,245,
16549.84375,0,247,
14244.7412109375,0,249,
20712.2421875,0,251,
19682.15625,0,253,
15295.70703125,0,255,
23707.4921875,0,257,
17430.20703125,0,259,
31008.80859375,0,261,
28953.3046875,0,263,
21406.236328125,0,265,
20416.57421875,0,267,
22298.49609375,0,269,
15458.3095703125,0,271,
28518.6328125,0,273,
18316.408203125,0,275,
14495.984375,0,277,
17732.984375,0,279,
22089.56640625,0,281,
15038.51953125,0,283,
17218.298828125,0,285,
21910.7265625,0,287,
26173.96484375,0,289,
16133.380859375,0,291,
19364.177734375,0,293,
19394.8359375,0,295,
19415.857421875,0,297,
18662.171875,0,299,
23161.7890625,0,301,
15608.23828125,0,303,
14517.4208984375,0,305,
16273.9658203125,0,307,
22333.259765625,0,309,
15806.2802734375,0,311,
16493.623046875,0,313,
13850.716796875,0,315,
14027.5537109375,0,317,
20201.890625,0,319,
25419.98046875,0,321,
26318.564453125,0,323,
23518.8046875,0,325,
16229.2080078125,0,327,
22744.76171875,0,329,
21368.21484375,0,331,
22996.109375,0,333,
17938.09765625,0,335,
20820.541015625,0,337,
23124.716796875,0,339,
17326.634765625,0,341,
21153.078125,0,343,
21159.9609375,0,345,
16429.8046875,0,347,
15224.314453125,0,349,
15852.5283203125,0,351,
13392.359375,0,353,
16249.55859375,0,355,
15979.7001953125,0,357,
14705.3232421875,0,359,
12531.2705078125,0,361,
13402.943359375,0,363,
13330.615234375,0,365,
11268.236328125,0,367,
18343.765625,0,369,
18587.1953125,0,371,
13651.564453125,0,373,
16879.154296875,0,375,
20876.001953125,0,377,
14352.962890625,0,379,
17722.53515625,0,381,
18707.83984375,0,383,
12282.8857421875,0,385,
16234.181640625,0,387,
14240.419921875,0,389,
13395.294921875,0,391,
11792.970703125,0,393,
12852.26953125,0,395,
14880.439453125,0,397,
14122.095703125,0,399,
12736.640625,0,401,
24500.783203125,0,403,
13072.91015625,0,405,
12270.271484375,0,407,
29798.46875,0,409,
20272.85546875,0,411,
20529.97265625,0,413,
15429.525390625,0,415,
23978.4296875,0,417,
20192.052734375,0,419,
9848.3564453125,0,421,
15685.521484375,0,423,
15356.171875,0,425,
12899.91796875,0,427,
16426.93359375,0,429,
11776.2666015625,0,431,
14041.416015625,0,433,
10609.0419921875,0,435,
16034.43359375,0,437,
13165.083984375,0,439,
13439.775390625,0,441,
20416.0390625,0,443,
20810.4140625,0,445,
10910.931640625,0,447,
18147.3671875,0,449,
19115.931640625,0,451,
13080.2548828125,0,453,
14758.5234375,0,455,
15617.935546875,0,457,
20126.63671875,0,459,
13863.6796875,0,461,
12426.8466796875,0,463,
19175.52734375,0,465,
22023.767578125,0,467,
13259.048828125,0,469,
12105.4140625,0,471,
13928.08203125,0,473,
29951.58984375,0,475,
11765.84375,0,477,
15081.15625,0,479,
14303.8720703125,0,481,
15695.751953125,0,483,
17192.56640625,0,485,
14898.2578125,0,487,
13126.4921875,0,489,
8856.5546875,0,491,
14491.37890625,0,493,
13254.2802734375,0,495,
12564.962890625,0,497,
14407.787109375,0,499,
18643.974609375,0,501,
15453.1904296875,0,503,
15408.748046875,0,505,
15970.45703125,0,507,
11985.421875,0,509,
16790.6484375,0,511,
8996.6376953125,0,513,
11746.8408203125,0,515,
12269.748046875,0,517,
13694.0791015625,0,519,
9181.142578125,0,521,
15987.771484375,0,523,
13860.3994140625,0,525,
11539.29296875,0,527,
9731.748046875,0,529,
13268.203125,0,531,
13185.974609375,0,533,
10459.7890625,0,535,
16058.84765625,0,537,
11561.28515625,0,539,
14971.8232421875,0,541,
9826.9404296875,0,543,
11601.767578125,0,545,
13698.478515625,0,547,
16902.775390625,0,549,
13587.9677734375,0,551,
13123.904296875,0,553,
14681.630859375,0,555,
14673.2607421875,0,557,
12656.4912109375,0,559,
16568.408203125,0,561,
14015.26171875,0,563,
11393.88671875,0,565,
13218.595703125,0,567,
8524.5703125,0,569,
15379.333984375,0,571,
10409.810546875,0,573,
15827.19921875,0,575,
14160.1669921875,0,577,
11641.0908203125,0,579,
14777.7021484375,0,581,
13360.5087890625,0,583,
15575.1025390625,0,585,
16201.662109375,0,587,
10045.974609375,0,589,
12616.3828125,0,591,
9408.546875,0,593,
11329.060546875,0,595,
11326.2158203125,0,597,
14125.6513671875,0,599,
13907.2353515625,0,601,
14745.462890625,0,603,
14399.4267578125,0,605,
13188.060546875,0,607,
13377.662109375,0,609,
13101.828125,0,611,
12113.95703125,0,613,
13861.7333984375,0,615,
11281.525390625,0,617,
16731.78515625,0,619,
10771.2373046875,0,621,
17008.5703125,0,623,
6450.07177734375,0,625,
10879.21484375,0,627,
10489.2900390625,0,629,
7874.9892578125,0,631,
12161.421875,0,633,
13358.9677734375,0,635,
11919.7470703125,0,637,
12523.994140625,0,639,
12399.7939453125,0,641,
12880.2802734375,0,643,
9170.37109375,0,645,
14127.130859375,0,647,
11692.23046875,0,649,
14880.7568359375,0,651,
15554.833984375,0,653,
12895.619140625,0,655,
8287.314453125,0,657,
13212.5439453125,0,659,
11758.1962890625,0,661,
15383.8037109375,0,663,
10893.78515625,0,665,
20368.55078125,0,667,
12380.4912109375,0,669,
10861.67578125,0,671,
10539.81640625,0,673,
11193.69140625,0,675,
10552.337890625,0,677,
14111.490234375,0,679,
10871.16015625,0,681,
14388.4453125,0,683,
10403.126953125,0,685,
11415.19140625,0,687,
10434.3583984375,0,689,
11711.54296875,0,691,
11181.1962890625,0,693,
13092.8369140625,0,695,
13058.20703125,0,697,
14579.388671875,0,699,
14732.27734375,0,701,
10585.431640625,0,703,
10522.4248046875,0,705,
14260.46875,0,707,
10959.529296875,0,709,
11493.126953125,0,711,
9240.587890625,0,713,
12161.1298828125,0,715,
11649.361328125,0,717,
11231.2109375,0,719,
13408.79296875,0,721,
10093.28125,0,723,
25885.001953125,0,725,
15063.314453125,0,727,
16948.58984375,0,729,
11421.0361328125,0,731,
17073.115234375,0,733,
11958.6748046875,0,735,
10930.7333984375,0,737,
7074.48828125,0,739,
10570.0771484375,0,741,
12944.869140625,0,743,
12537.3310546875,0,745,
12658.21484375,0,747,
13082.095703125,0,749,
9058.3486328125,0,751,
12154.74609375,0,753,
13711.6435546875,0,755,
8880.595703125,0,757,
12217.6015625,0,759,
11532.322265625,0,761,
9306.787109375,0,763,
12607.1083984375,0,765,
10120.5068359375,0,767,
10676.59375,0,769,
10655.591796875,0,771,
11996.0625,0,773,
11953.826171875,0,775,
11327.970703125,0,777,
14756.14453125,0,779,
9394.58203125,0,781,
7940.5029296875,0,783,
7618.81494140625,0,785,
11745.7724609375,0,787,
9441.216796875,0,789,
13827.130859375,0,791,
11432.6171875,0,793,
10026.625,0,795,
13742.552734375,0,797,
11663.333984375,0,799,
10503.859375,0,801,
14418.505859375,0,803,
12815.3310546875,0,805,
12460.68359375,0,807,
14189.314453125,0,809,
9548.212890625,0,811,
21489.70703125,0,813,
12679.833984375,0,815,
13856.3466796875,0,817,
13661.3779296875,0,819,
13140.2451171875,0,821,
10816.59765625,0,823,
8575.197265625,0,825,
