train_loss,epoch,step,val_loss
75041.84375,0,1,
52197.90625,0,3,
49693.3046875,0,5,
27824.009765625,0,7,
36230.3515625,0,9,
31537.49609375,0,11,
24767.841796875,0,13,
29501.958984375,0,15,
32919.67578125,0,17,
28154.982421875,0,19,
32762.82421875,0,21,
33751.0859375,0,23,
28915.654296875,0,25,
21350.958984375,0,27,
24898.962890625,0,29,
21479.59375,0,31,
28476.07421875,0,33,
29334.86328125,0,35,
24960.435546875,0,37,
22819.0078125,0,39,
24371.98046875,0,41,
31861.470703125,0,43,
28518.125,0,45,
21419.529296875,0,47,
22188.55859375,0,49,
18159.1328125,0,51,
21929.3984375,0,53,
24833.576171875,0,55,
23038.05078125,0,57,
19343.634765625,0,59,
21147.9453125,0,61,
25395.400390625,0,63,
24189.439453125,0,65,
26481.10546875,0,67,
22777.8125,0,69,
24045.69140625,0,71,
25841.40625,0,73,
19991.021484375,0,75,
21682.49609375,0,77,
19919.50390625,0,79,
21010.71875,0,81,
23630.828125,0,83,
30916.685546875,0,85,
25633.474609375,0,87,
19286.7734375,0,89,
26598.53515625,0,91,
19338.666015625,0,93,
22281.958984375,0,95,
16608.16796875,0,97,
20338.576171875,0,99,
27869.150390625,0,101,
17859.244140625,0,103,
22978.193359375,0,105,
24509.75,0,107,
21239.8515625,0,109,
25145.775390625,0,111,
21377.193359375,0,113,
20278.6640625,0,115,
16028.265625,0,117,
13251.7265625,0,119,
39662.734375,0,121,
34230.18359375,0,123,
26787.99609375,0,125,
28268.529296875,0,127,
22353.09375,0,129,
24375.17578125,0,131,
22360.48828125,0,133,
25897.33984375,0,135,
18527.646484375,0,137,
16872.0234375,0,139,
33393.12890625,0,141,
16165.767578125,0,143,
21091.427734375,0,145,
22000.81640625,0,147,
17252.453125,0,149,
21862.65625,0,151,
25268.78125,0,153,
18262.0625,0,155,
19574.599609375,0,157,
15249.0859375,0,159,
31362.78125,0,161,
23687.013671875,0,163,
19311.04296875,0,165,
21054.876953125,0,167,
18974.884765625,0,169,
18085.802734375,0,171,
35934.73046875,0,173,
20878.66796875,0,175,
18472.271484375,0,177,
21882.68359375,0,179,
22818.73046875,0,181,
16701.017578125,0,183,
26904.33984375,0,185,
41294.296875,0,187,
17466.65625,0,189,
19351.59375,0,191,
19573.82421875,0,193,
20589.880859375,0,195,
30662.28515625,0,197,
21286.052734375,0,199,
18514.71484375,0,201,
33313.53515625,0,203,
27535.1171875,0,205,
24118.01171875,0,207,
23804.888671875,0,209,
18838.81640625,0,211,
19316.828125,0,213,
21182.06640625,0,215,
15651.9609375,0,217,
23889.640625,0,219,
20473.328125,0,221,
24136.595703125,0,223,
19781.673828125,0,225,
19252.046875,0,227,
17636.923828125,0,229,
15202.8681640625,0,231,
16145.611328125,0,233,
21146.466796875,0,235,
19248.337890625,0,237,
16507.978515625,0,239,
15032.05859375,0,241,
29643.1796875,0,243,
18000.96875,0,245,
16912.80859375,0,247,
14743.6435546875,0,249,
20699.107421875,0,251,
20021.31640625,0,253,
15587.3095703125,0,255,
24139.712890625,0,257,
17954.599609375,0,259,
31971.484375,0,261,
29801.40625,0,263,
22227.6640625,0,265,
20890.310546875,0,267,
24965.32421875,0,269,
16250.646484375,0,271,
31237.8125,0,273,
19176.01171875,0,275,
14861.4130859375,0,277,
17781.68359375,0,279,
23274.6875,0,281,
16488.75390625,0,283,
17694.169921875,0,285,
22081.515625,0,287,
27865.6328125,0,289,
16970.837890625,0,291,
19748.515625,0,293,
21727.9140625,0,295,
20766.125,0,297,
19533.951171875,0,299,
23449.76171875,0,301,
15695.861328125,0,303,
15441.634765625,0,305,
17533.4375,0,307,
24431.162109375,0,309,
15680.025390625,0,311,
16883.01953125,0,313,
14161.21875,0,315,
14816.4765625,0,317,
20881.595703125,0,319,
27579.57421875,0,321,
30646.626953125,0,323,
21073.78515625,0,325,
17309.6015625,0,327,
23449.220703125,0,329,
21184.1328125,0,331,
23790.615234375,0,333,
19779.236328125,0,335,
23223.0,0,337,
27592.12890625,0,339,
19199.26171875,0,341,
25635.087890625,0,343,
20869.640625,0,345,
20794.736328125,0,347,
21633.08203125,0,349,
19972.34375,0,351,
17770.75,0,353,
21808.953125,0,355,
18352.189453125,0,357,
21221.416015625,0,359,
16451.7578125,0,361,
16284.5283203125,0,363,
21513.515625,0,365,
14726.5498046875,0,367,
21972.26953125,0,369,
24409.578125,0,371,
17338.859375,0,373,
26522.791015625,0,375,
18245.21875,0,377,
22682.505859375,0,379,
21758.701171875,0,381,
26082.810546875,0,383,
15513.3173828125,0,385,
17287.75,0,387,
22999.904296875,0,389,
18428.888671875,0,391,
14995.83984375,0,393,
19964.015625,0,395,
17375.7109375,0,397,
17903.470703125,0,399,
