epoch,train_loss,step,val_loss
0,46314.7578125,1,
0,36973.546875,3,
0,41692.6875,5,
0,36594.07421875,7,
0,24990.33984375,9,
0,31943.51171875,11,
0,22237.09765625,13,
0,29356.4453125,15,
0,23584.921875,17,
0,34067.41796875,19,
0,27100.140625,21,
0,28015.310546875,23,
0,32691.248046875,25,
0,27214.02734375,27,
0,26646.591796875,29,
0,17336.419921875,31,
0,28702.85546875,33,
0,23157.79296875,35,
0,23938.451171875,37,
0,22655.8515625,39,
0,27712.00390625,41,
0,26196.609375,43,
0,21891.705078125,45,
0,27859.640625,47,
0,28319.564453125,49,
0,24595.962890625,51,
0,25059.478515625,53,
0,23744.560546875,55,
0,17910.2421875,57,
0,23123.87109375,59,
0,22657.98046875,61,
0,16567.0390625,63,
0,22078.205078125,65,
0,15735.419921875,67,
0,23905.7890625,69,
0,19202.64453125,71,
0,16602.77734375,73,
0,17984.490234375,75,
0,17740.759765625,77,
0,21392.609375,79,
0,16794.9375,81,
0,23108.283203125,83,
0,19191.2734375,85,
0,18259.908203125,87,
0,16619.033203125,89,
0,18088.75390625,91,
0,21298.703125,93,
0,18068.84375,95,
0,15529.5380859375,97,
0,15277.634765625,99,
0,16419.21875,101,
0,13852.150390625,103,
0,20408.953125,105,
0,14138.9072265625,107,
0,17545.73046875,109,
0,20079.037109375,111,
0,15568.98828125,113,
0,17724.671875,115,
0,16085.3671875,117,
0,16449.66015625,119,
0,16557.10546875,121,
0,16330.119140625,123,
0,18098.103515625,125,
0,15547.2626953125,127,
0,18007.2890625,129,
0,18101.529296875,131,
0,14886.529296875,133,
0,14140.376953125,135,
0,17335.6328125,137,
0,14419.8408203125,139,
0,19748.04296875,141,
0,16188.2314453125,143,
0,17614.8203125,145,
0,16298.4423828125,147,
0,15723.216796875,149,
0,21897.23828125,151,
0,13992.9521484375,153,
0,17897.53515625,155,
0,14355.9169921875,157,
0,14527.01953125,159,
0,14090.5458984375,161,
0,17059.68359375,163,
0,19299.5859375,165,
0,14863.53515625,167,
0,18356.005859375,169,
0,18090.626953125,171,
0,15420.150390625,173,
0,15012.98828125,175,
0,16589.359375,177,
0,15243.578125,179,
0,14441.091796875,181,
0,15234.06640625,183,
0,16247.9677734375,185,
0,18264.87890625,187,
0,12115.119140625,189,
0,17322.95703125,191,
0,12958.072265625,193,
0,13003.4765625,195,
0,15715.7705078125,197,
0,16440.3984375,199,
0,13967.837890625,201,
0,11777.07421875,203,
0,13556.751953125,205,
0,12626.1279296875,207,
0,16404.6484375,209,
0,14565.84375,211,
0,14513.404296875,213,
0,13300.126953125,215,
0,13885.26953125,217,
0,14093.9912109375,219,
0,15779.939453125,221,
0,14385.208984375,223,
0,15897.41796875,225,
0,12168.2509765625,227,
0,14777.5966796875,229,
0,13190.09375,231,
0,16572.4375,233,
0,13328.939453125,235,
0,12421.23046875,237,
0,15294.212890625,239,
0,15088.857421875,241,
0,13640.0673828125,243,
0,12001.580078125,245,
0,11212.615234375,247,
0,13764.455078125,249,
0,14077.572265625,251,
0,11989.4423828125,253,
0,11870.634765625,255,
0,11196.15234375,257,
0,17014.6640625,259,
0,17479.7890625,261,
0,16938.45703125,263,
0,15169.6787109375,265,
0,13886.90234375,267,
