camera,ImagePath,badImage,motion,grayscale
NEN3,2017_NEN3_05070065,False,False,False
NEN3,2017_NEN3_05180498,False,True,False
NEN3,2017_NEN3_07080531,False,True,False
NEN3,2017_NEN3_05200863,False,False,True
NEN3,2017_NEN3_06080126,False,False,False
NEN3,2017_NEN3_05050836,False,False,True
NEN3,2017_NEN3_05240203,False,False,True
NEN3,2017_NEN3_04260963,False,False,True
NEN3,2017_NEN3_04070153,False,False,False
NEN3,2017_NEN3_07130075,False,False,False
NEN3,2017_NEN3_06150720,False,True,False
NEN3,2017_NEN3_05180468,False,True,False
NEN3,2017_NEN3_04140830,False,False,False
NEN3,2017_NEN3_02140924,False,False,False
NEN3,2017_NEN3_07060134,False,False,False
NEN3,2017_NEN3_05300026,False,False,True
NEN3,2017_NEN3_06160923,False,True,False
NEN3,2017_NEN3_03100204,False,False,True
NEN3,2017_NEN3_05170328,False,False,False
NEN3,2017_NEN3_05170173,False,False,False
NEN3,2017_NEN3_04150890,False,False,True
NEN3,2017_NEN3_04230740,False,False,True
NEN3,2017_NEN3_06230260,False,True,False
NEN3,2017_NEN3_05250310,False,False,True
NEN3,2017_NEN3_04220577,False,False,False
NEN3,2017_NEN3_03070901,False,False,True
NEN3,2017_NEN3_06160037,False,False,False
NEN3,2017_NEN3_06250620,False,False,False
NEN3,2017_NEN3_04180172,False,False,True
NEN3,2017_NEN3_03230707,False,False,False
NEN3,2017_NEN3_04020685,False,False,False
NEN3,2017_NEN3_05220994,False,False,False
NEN3,2017_NEN3_05150890,False,True,False
NEN3,2017_NEN3_06180248,False,False,False
NEN3,2017_NEN3_07030728,False,True,False
NEN3,2017_NEN3_06020389,False,False,False
NEN3,2017_NEN3_06010295,False,True,False
NEN3,2017_NEN3_07050007,False,True,False
NEN3,2017_NEN3_02080307,False,False,True
NEN3,2017_NEN3_07120018,False,True,False
NEN3,2017_NEN3_05300923,False,False,False
NEN3,2017_NEN3_06070094,False,False,True
NEN3,2017_NEN3_07010545,False,False,True
NEN3,2017_NEN3_04210463,False,False,True
NEN3,2017_NEN3_03180170,False,False,True
NEN3,2017_NEN3_04110501,False,False,True
NEN3,2017_NEN3_03050787,False,False,True
NEN3,2017_NEN3_05290889,False,False,True
NEN3,2017_NEN3_05250374,False,False,False
NEN3,2017_NEN3_03250890,False,False,False
NEN3,2017_NEN3_02030895,False,False,True
NEN3,2017_NEN3_04240816,False,False,False
NEN3,2017_NEN3_04080191,False,False,True
NEN3,2017_NEN3_04250904,False,False,False
NEN3,2017_NEN3_04020700,False,False,True
NEN3,2017_NEN3_05310054,False,False,True
NEN3,2017_NEN3_03140663,False,False,True
NEN3,2017_NEN3_07110858,False,False,False
