camera,ImagePath,badImage,motion,grayscale
PSU1,2017_PSU1_05220766,False,False,False
PSU1,2017_PSU1_05110671,False,False,False
PSU1,2017_PSU1_07120195,False,False,False
PSU1,2017_PSU1_06020813,False,False,False
PSU1,2017_PSU1_07110105,False,False,False
PSU1,2017_PSU1_07060642,False,False,True
PSU1,2017_PSU1_04290515,False,False,False
PSU1,2017_PSU1_05160209,False,False,True
PSU1,2017_PSU1_06190494,False,False,False
PSU1,2017_PSU1_06120802,False,False,False
PSU1,2017_PSU1_04250179,False,False,True
PSU1,2017_PSU1_06110683,False,False,False
PSU1,2017_PSU1_07140394,False,False,False
PSU1,2017_PSU1_06270759,False,False,True
PSU1,2017_PSU1_06120831,False,False,True
PSU1,2017_PSU1_01010080,False,False,True
PSU1,2017_PSU1_07030329,False,False,False
PSU1,2017_PSU1_01050681,False,True,True
PSU1,2017_PSU1_05190417,False,False,True
PSU1,2017_PSU1_07100999,False,False,False
PSU1,2017_PSU1_06200639,False,False,False
PSU1,2017_PSU1_05020813,False,False,False
PSU1,2017_PSU1_06160189,False,False,False
PSU1,2017_PSU1_04210747,False,False,False
PSU1,2017_PSU1_04300647,False,False,False
PSU1,2017_PSU1_01050408,False,False,False
PSU1,2017_PSU1_07120147,False,False,True
PSU1,2017_PSU1_07120142,False,False,True
PSU1,2017_PSU1_06060159,False,False,True
PSU1,2017_PSU1_07110108,False,False,False
PSU1,2017_PSU1_05140003,False,False,False
PSU1,2017_PSU1_05110676,False,False,False
PSU1,2017_PSU1_01050457,False,False,True
PSU1,2017_PSU1_05160183,False,False,False
PSU1,2017_PSU1_05060201,False,False,False
PSU1,2017_PSU1_05090445,False,False,True
PSU1,2017_PSU1_06290869,False,False,True
PSU1,2017_PSU1_04150235,False,False,True
PSU1,2017_PSU1_01040399,False,False,False
PSU1,2017_PSU1_05140960,False,False,False
PSU1,2017_PSU1_07170657,False,False,True
PSU1,2017_PSU1_06160205,False,False,False
PSU1,2017_PSU1_05280314,False,False,False
PSU1,2017_PSU1_06190483,False,False,False
PSU1,2017_PSU1_07110109,False,False,False
PSU1,2017_PSU1_07170665,False,False,False
PSU1,2017_PSU1_06060192,False,False,False
PSU1,2017_PSU1_05080381,False,False,False
PSU1,2017_PSU1_06100607,False,False,False
PSU1,2017_PSU1_05040981,False,False,False
PSU1,2017_PSU1_01010053,False,False,True
PSU1,2017_PSU1_06120817,False,False,False
PSU1,2017_PSU1_05090495,False,False,False
PSU1,2017_PSU1_07050474,False,False,False
PSU1,2017_PSU1_07100008,False,False,False
PSU1,2017_PSU1_06120749,False,False,True
PSU1,2017_PSU1_01070615,False,False,True
PSU1,2017_PSU1_05240977,False,False,True
PSU1,2017_PSU1_06200605,False,False,False
PSU1,2017_PSU1_05230805,False,False,True
PSU1,2017_PSU1_05040009,False,False,False
PSU1,2017_PSU1_05050125,False,False,False
PSU1,2017_PSU1_06120757,False,False,False
PSU1,2017_PSU1_07050528,False,False,False
PSU1,2017_PSU1_06300020,False,False,False
PSU1,2017_PSU1_07070743,False,False,True
PSU1,2017_PSU1_05210630,False,False,False
PSU1,2017_PSU1_07140430,False,False,False
PSU1,2017_PSU1_06100611,False,False,False
PSU1,2017_PSU1_05290387,False,False,True
PSU1,2017_PSU1_04130040,False,False,True
PSU1,2017_PSU1_06260221,False,False,True
PSU1,2017_PSU1_06080406,False,False,False
PSU1,2017_PSU1_06150130,False,False,False
PSU1,2017_PSU1_07060615,False,False,False
PSU1,2017_PSU1_01030265,False,False,True
PSU1,2017_PSU1_04170340,False,False,True
PSU1,2017_PSU1_06110708,False,False,False
PSU1,2017_PSU1_06010755,False,False,True
PSU1,2017_PSU1_04150231,False,False,True
PSU1,2017_PSU1_06290900,False,False,False
PSU1,2017_PSU1_07160556,False,False,True
PSU1,2017_PSU1_07100980,False,False,False
PSU1,2017_PSU1_05170286,False,False,False
PSU1,2017_PSU1_01040335,False,False,True
PSU1,2017_PSU1_04190533,False,False,True
PSU1,2017_PSU1_04280437,False,False,False
PSU1,2017_PSU1_07130242,False,False,True
PSU1,2017_PSU1_05200572,False,False,False
PSU1,2017_PSU1_05140939,False,False,True
PSU1,2017_PSU1_07160637,False,False,True
PSU1,2017_PSU1_07110085,False,False,False
PSU1,2017_PSU1_01070647,False,False,True
PSU1,2017_PSU1_06070322,False,False,False
PSU1,2017_PSU1_05160130,False,False,True
PSU1,2017_PSU1_07040401,False,False,False
PSU1,2017_PSU1_07070701,False,False,False
PSU1,2017_PSU1_05090521,False,False,True
PSU1,2017_PSU1_05220755,False,False,False
PSU1,2017_PSU1_06030927,False,False,False
PSU1,2017_PSU1_05140968,False,False,False
PSU1,2017_PSU1_05050095,False,False,False
PSU1,2017_PSU1_07170641,False,False,True
PSU1,2017_PSU1_05160154,False,False,False
PSU1,2017_PSU1_05140956,False,False,False
PSU1,2017_PSU1_04270370,False,False,True
PSU1,2017_PSU1_04270354,False,False,False
PSU1,2017_PSU1_01270706,False,True,False
PSU1,2017_PSU1_05160176,False,False,False
PSU1,2017_PSU1_06020840,False,False,False
PSU1,2017_PSU1_04230989,False,False,True
PSU1,2017_PSU1_07150486,False,False,False
PSU1,2017_PSU1_06010735,False,False,False
PSU1,2017_PSU1_05240937,False,False,False
PSU1,2017_PSU1_05170260,False,False,False
PSU1,2017_PSU1_04220878,False,False,True
PSU1,2017_PSU1_04250151,False,False,False
PSU1,2017_PSU1_06070321,False,False,False
PSU1,2017_PSU1_05300495,False,False,False
PSU1,2017_PSU1_04240049,False,False,False
PSU1,2017_PSU1_04170354,False,False,True
PSU1,2017_PSU1_01040354,False,False,True
PSU1,2017_PSU1_06230861,False,False,True
PSU1,2017_PSU1_06170341,False,False,False
PSU1,2017_PSU1_05180330,False,False,True
PSU1,2017_PSU1_06150103,False,False,False
PSU1,2017_PSU1_05030900,False,False,False
PSU1,2017_PSU1_05150090,False,False,True
PSU1,2017_PSU1_05120799,False,False,False
PSU1,2017_PSU1_05020767,False,False,True
PSU1,2017_PSU1_06280778,False,False,True
PSU1,2017_PSU1_06210679,False,False,False
PSU1,2017_PSU1_05050118,False,False,False
PSU1,2017_PSU1_07030333,False,False,False
PSU1,2017_PSU1_05180343,False,False,False
PSU1,2017_PSU1_05100618,False,False,True
