camera,ImagePath,badImage,motion,grayscale
SGN2,2017_SGN2_06040508,False,False,True
SGN2,2017_SGN2_01280269,False,False,True
SGN2,2017_SGN2_03120572,False,False,True
SGN2,2017_SGN2_04030838,False,False,False
SGN2,2017_SGN2_04020694,False,False,False
SGN2,2017_SGN2_02100601,False,False,True
SGN2,2017_SGN2_05160124,False,False,False
SGN2,2017_SGN2_05010551,False,False,False
SGN2,2017_SGN2_04290360,False,False,False
SGN2,2017_SGN2_02240933,False,False,True
SGN2,2017_SGN2_01270195,False,False,False
SGN2,2017_SGN2_05310023,False,False,True
SGN2,2017_SGN2_04040920,False,False,False
SGN2,2017_SGN2_03140807,False,False,False
SGN2,2017_SGN2_02210667,False,False,False
SGN2,2017_SGN2_02040965,False,False,True
SGN2,2017_SGN2_06060713,False,False,True
SGN2,2017_SGN2_04160088,False,False,False
SGN2,2017_SGN2_03170077,False,False,True
SGN2,2017_SGN2_05290762,False,True,True
SGN2,2017_SGN2_02090446,False,False,True
SGN2,2017_SGN2_04120663,False,False,True
SGN2,2017_SGN2_03140797,False,False,True
SGN2,2017_SGN2_03180240,False,False,False
SGN2,2017_SGN2_03080232,False,False,True
SGN2,2017_SGN2_02120787,False,False,False
SGN2,2017_SGN2_03070133,False,False,True
SGN2,2017_SGN2_05150013,False,False,False
SGN2,2017_SGN2_02230892,False,False,False
SGN2,2017_SGN2_06080961,False,False,True
SGN2,2017_SGN2_03290268,False,False,True
SGN2,2017_SGN2_04300428,False,False,True
SGN2,2017_SGN2_02210699,False,False,True
SGN2,2017_SGN2_05280618,False,False,False
SGN2,2017_SGN2_06050523,False,False,True
SGN2,2017_SGN2_05070202,False,False,True
SGN2,2017_SGN2_04230793,False,False,False
SGN2,2017_SGN2_05260281,False,False,False
SGN2,2017_SGN2_03040834,False,False,True
SGN2,2017_SGN2_03100451,False,False,True
SGN2,2017_SGN2_02210705,False,False,True
SGN2,2017_SGN2_05220751,False,False,False
SGN2,2017_SGN2_05100416,False,False,True
SGN2,2017_SGN2_02270331,False,False,True
SGN2,2017_SGN2_02200528,False,False,True
SGN2,2017_SGN2_04190434,False,False,True
SGN2,2017_SGN2_02080350,False,False,True
SGN2,2017_SGN2_05050017,False,False,True
SGN2,2017_SGN2_02190460,False,False,False
SGN2,2017_SGN2_05070161,False,False,False
SGN2,2017_SGN2_04210626,False,False,True
SGN2,2017_SGN2_04280311,False,False,True
SGN2,2017_SGN2_04110599,False,False,False
SGN2,2017_SGN2_04210597,False,False,False
SGN2,2017_SGN2_05090339,False,False,False
SGN2,2017_SGN2_02250105,False,False,False
SGN2,2017_SGN2_05150021,False,False,False
SGN2,2017_SGN2_02250107,False,False,False
SGN2,2017_SGN2_05170222,False,False,False
SGN2,2017_SGN2_05270354,False,False,True
SGN2,2017_SGN2_02110697,False,False,False
SGN2,2017_SGN2_05110522,False,False,True
SGN2,2017_SGN2_04220708,False,False,False
SGN2,2017_SGN2_04090410,False,False,False
SGN2,2017_SGN2_03200447,False,False,False
SGN2,2017_SGN2_02010674,False,False,False
SGN2,2017_SGN2_05270450,False,False,False
SGN2,2017_SGN2_02070255,False,False,True
SGN2,2017_SGN2_05260278,False,True,False
SGN2,2017_SGN2_04080266,False,False,True
SGN2,2017_SGN2_02280370,False,False,True
SGN2,2017_SGN2_01270153,False,False,True
SGN2,2017_SGN2_05040867,False,False,False
SGN2,2017_SGN2_02060161,False,False,False
SGN2,2017_SGN2_03100432,False,False,False
SGN2,2017_SGN2_02100570,False,False,False
SGN2,2017_SGN2_05020661,False,False,False
SGN2,2017_SGN2_04080346,False,False,True
SGN2,2017_SGN2_02270299,False,False,False
SGN2,2017_SGN2_03180242,False,False,False
SGN2,2017_SGN2_05250075,False,False,True
SGN2,2017_SGN2_05100456,False,False,False
SGN2,2017_SGN2_04210541,False,False,True
SGN2,2017_SGN2_04080259,False,False,True
SGN2,2017_SGN2_02120811,False,False,True
SGN2,2017_SGN2_05140916,False,False,False
SGN2,2017_SGN2_02240995,False,False,False
SGN2,2017_SGN2_03310499,False,False,False
SGN2,2017_SGN2_05010540,False,False,True
SGN2,2017_SGN2_04130817,False,False,False
SGN2,2017_SGN2_05220722,False,True,False
SGN2,2017_SGN2_05270399,False,True,False
SGN2,2017_SGN2_05080314,False,False,True
SGN2,2017_SGN2_02100618,False,False,True
SGN2,2017_SGN2_03120606,False,False,False
SGN2,2017_SGN2_04090392,False,False,False
SGN2,2017_SGN2_05010600,False,False,False
SGN2,2017_SGN2_03240799,False,False,False
SGN2,2017_SGN2_02270310,False,False,False
SGN2,2017_SGN2_05040866,False,False,False
SGN2,2017_SGN2_02120749,False,False,True
SGN2,2017_SGN2_03050888,False,False,False
SGN2,2017_SGN2_06070829,False,False,False
SGN2,2017_SGN2_03270111,False,True,False
SGN2,2017_SGN2_04230743,False,False,True
SGN2,2017_SGN2_03030651,False,False,True
SGN2,2017_SGN2_05030813,False,False,True
SGN2,2017_SGN2_01310550,False,False,True
SGN2,2017_SGN2_03160027,False,False,True
SGN2,2017_SGN2_02210676,False,False,False
SGN2,2017_SGN2_05100446,False,False,False
SGN2,2017_SGN2_02050046,False,False,True
SGN2,2017_SGN2_06060631,False,False,False
SGN2,2017_SGN2_02210678,False,False,False
SGN2,2017_SGN2_05110564,False,True,False
