camera,ImagePath,badImage,motion,grayscale
SBU3,2017_SBU3_05130780,False,False,True
SBU3,2017_SBU3_04260994,False,False,True
SBU3,2017_SBU3_06070884,False,False,True
SBU3,2017_SBU3_02140701,False,False,True
SBU3,2017_SBU3_02190217,False,False,False
SBU3,2017_SBU3_03020394,False,False,True
SBU3,2017_SBU3_02180179,False,False,True
SBU3,2017_SBU3_02240699,False,False,True
SBU3,2017_SBU3_04240880,False,False,True
SBU3,2017_SBU3_06260464,False,False,True
SBU3,2017_SBU3_06070869,False,False,False
SBU3,2017_SBU3_05080235,False,False,False
SBU3,2017_SBU3_05240817,False,False,True
SBU3,2017_SBU3_06030281,False,False,False
SBU3,2017_SBU3_06230143,False,False,False
SBU3,2017_SBU3_06140840,False,True,False
SBU3,2017_SBU3_05180228,False,False,False
SBU3,2017_SBU3_03120300,False,False,True
SBU3,2017_SBU3_05080262,False,False,False
SBU3,2017_SBU3_03090083,False,False,True
SBU3,2017_SBU3_04080254,False,False,False
SBU3,2017_SBU3_03090033,False,False,False
SBU3,2017_SBU3_04040895,False,False,True
SBU3,2017_SBU3_07050577,False,False,False
SBU3,2017_SBU3_02140789,False,False,True
SBU3,2017_SBU3_05250935,False,False,True
SBU3,2017_SBU3_04250979,False,False,True
SBU3,2017_SBU3_06030297,False,True,False
SBU3,2017_SBU3_04260043,False,False,False
SBU3,2017_SBU3_03300404,False,False,True
SBU3,2017_SBU3_06020183,False,False,True
SBU3,2017_SBU3_03120339,False,False,False
SBU3,2017_SBU3_05010540,False,False,False
SBU3,2017_SBU3_03210521,False,False,True
SBU3,2017_SBU3_03020384,False,False,False
SBU3,2017_SBU3_04300434,False,True,False
SBU3,2017_SBU3_05270237,False,True,False
SBU3,2017_SBU3_03060797,False,False,True
SBU3,2017_SBU3_07170414,False,False,False
SBU3,2017_SBU3_03140545,False,False,False
SBU3,2017_SBU3_05190352,False,False,False
SBU3,2017_SBU3_05160073,False,False,False
SBU3,2017_SBU3_06080953,False,False,False
SBU3,2017_SBU3_06070718,False,False,True
SBU3,2017_SBU3_03220609,False,False,True
SBU3,2017_SBU3_04240860,False,False,False
SBU3,2017_SBU3_02280177,False,False,False
SBU3,2017_SBU3_06060623,False,False,True
SBU3,2017_SBU3_05050973,False,False,True
SBU3,2017_SBU3_06060663,False,True,False
SBU3,2017_SBU3_01310346,False,False,True
SBU3,2017_SBU3_05280346,False,True,False
SBU3,2017_SBU3_05060074,False,False,True
SBU3,2017_SBU3_05070152,False,False,False
SBU3,2017_SBU3_04100493,False,False,True
SBU3,2017_SBU3_07150234,False,False,True
SBU3,2017_SBU3_05150901,False,False,True
SBU3,2017_SBU3_03020366,False,False,False
SBU3,2017_SBU3_06090120,False,False,True
SBU3,2017_SBU3_07120296,False,True,False
SBU3,2017_SBU3_06300113,False,False,True
SBU3,2017_SBU3_06110520,False,False,True
SBU3,2017_SBU3_05030706,False,False,True
SBU3,2017_SBU3_03180159,False,False,True
SBU3,2017_SBU3_05240906,False,False,False
SBU3,2017_SBU3_03210453,False,False,True
SBU3,2017_SBU3_05010507,False,False,True
SBU3,2017_SBU3_04180268,False,False,True
SBU3,2017_SBU3_02140764,False,False,False
SBU3,2017_SBU3_05090377,False,False,True
SBU3,2017_SBU3_02230612,False,False,False
SBU3,2017_SBU3_06030374,False,False,True
SBU3,2017_SBU3_05060082,False,False,True
SBU3,2017_SBU3_02280131,False,False,True
SBU3,2017_SBU3_06220060,False,False,False
SBU3,2017_SBU3_06050612,False,False,True
SBU3,2017_SBU3_05090344,False,False,False
SBU3,2017_SBU3_07060682,False,False,False
SBU3,2017_SBU3_03230635,False,False,True
SBU3,2017_SBU3_06190604,False,False,True
SBU3,2017_SBU3_05240854,False,False,False
SBU3,2017_SBU3_05190386,False,False,False
SBU3,2017_SBU3_04010533,False,False,True
SBU3,2017_SBU3_02160912,False,False,True
SBU3,2017_SBU3_02150821,False,False,True
SBU3,2017_SBU3_05240923,False,False,True
SBU3,2017_SBU3_04130695,False,False,True
SBU3,2017_SBU3_02160953,False,False,False
SBU3,2017_SBU3_03290243,False,False,False
SBU3,2017_SBU3_04020639,False,False,False
SBU3,2017_SBU3_06030316,False,True,False
SBU3,2017_SBU3_06230105,False,False,False
SBU3,2017_SBU3_02250854,False,False,True
SBU3,2017_SBU3_03080910,False,False,True
SBU3,2017_SBU3_05220639,False,False,False
SBU3,2017_SBU3_02210417,False,False,False
SBU3,2017_SBU3_04050934,False,False,False
SBU3,2017_SBU3_02110412,False,False,True
SBU3,2017_SBU3_05280319,False,False,False
SBU3,2017_SBU3_06180455,False,False,False
SBU3,2017_SBU3_04290339,False,False,False
SBU3,2017_SBU3_02090225,False,False,True
SBU3,2017_SBU3_06090011,False,False,True
SBU3,2017_SBU3_03050698,False,False,True
SBU3,2017_SBU3_05160095,False,False,True
SBU3,2017_SBU3_06050586,False,False,False
SBU3,2017_SBU3_07100075,False,False,True
SBU3,2017_SBU3_06030300,False,True,False
SBU3,2017_SBU3_03310420,False,False,True
SBU3,2017_SBU3_02070085,False,False,True
SBU3,2017_SBU3_01310365,False,False,False
SBU3,2017_SBU3_05160018,False,False,False
SBU3,2017_SBU3_03210515,False,False,True
SBU3,2017_SBU3_03180155,False,False,True
SBU3,2017_SBU3_03010293,False,False,True
SBU3,2017_SBU3_02220510,False,False,False
SBU3,2017_SBU3_02140786,False,False,True
SBU3,2017_SBU3_03200400,False,False,False
SBU3,2017_SBU3_02100351,False,False,False
SBU3,2017_SBU3_05140883,False,False,True
SBU3,2017_SBU3_05070139,False,False,False
SBU3,2017_SBU3_06110453,False,True,False
SBU3,2017_SBU3_02230673,False,False,True
SBU3,2017_SBU3_07050593,False,False,False
SBU3,2017_SBU3_06230182,False,True,False
SBU3,2017_SBU3_02100360,False,False,False
SBU3,2017_SBU3_05050913,False,False,False
SBU3,2017_SBU3_03110273,False,False,True
SBU3,2017_SBU3_05280389,False,False,False
SBU3,2017_SBU3_03080929,False,False,False
SBU3,2017_SBU3_06300078,False,False,False
SBU3,2017_SBU3_05290463,False,False,False
SBU3,2017_SBU3_04280203,False,False,True
SBU3,2017_SBU3_07100109,False,False,False
SBU3,2017_SBU3_06060625,False,False,True
SBU3,2017_SBU3_04100451,False,False,False
SBU3,2017_SBU3_07150236,False,False,True
SBU3,2017_SBU3_03120296,False,False,True
SBU3,2017_SBU3_05180294,False,False,True
SBU3,2017_SBU3_05280406,False,True,False
SBU3,2017_SBU3_03140534,False,False,False
SBU3,2017_SBU3_04080257,False,False,False
SBU3,2017_SBU3_02100366,False,False,False
SBU3,2017_SBU3_04290345,False,False,False
SBU3,2017_SBU3_02160905,False,False,True
SBU3,2017_SBU3_05120675,False,False,True
SBU3,2017_SBU3_02280188,False,False,True
SBU3,2017_SBU3_02130624,False,False,True
SBU3,2017_SBU3_02200378,False,False,True
SBU3,2017_SBU3_03310509,False,False,True
SBU3,2017_SBU3_03260016,False,False,True
SBU3,2017_SBU3_05090346,False,False,False
SBU3,2017_SBU3_05270244,False,False,False
SBU3,2017_SBU3_03010302,False,False,True
SBU3,2017_SBU3_02280116,False,False,True
SBU3,2017_SBU3_02230625,False,False,False
SBU3,2017_SBU3_07050631,False,False,False
SBU3,2017_SBU3_06210922,False,True,False
SBU3,2017_SBU3_05050891,False,False,True
SBU3,2017_SBU3_05120650,False,False,False
SBU3,2017_SBU3_02280146,False,True,False
SBU3,2017_SBU3_02170049,False,False,False
SBU3,2017_SBU3_04230711,False,False,True
SBU3,2017_SBU3_07060724,False,False,False
SBU3,2017_SBU3_05220696,False,False,True
SBU3,2017_SBU3_06050554,False,False,False
SBU3,2017_SBU3_05180256,False,False,False
SBU3,2017_SBU3_05100451,False,False,False
SBU3,2017_SBU3_07010207,False,False,False
SBU3,2017_SBU3_05190380,False,False,False
SBU3,2017_SBU3_07020284,False,False,False
SBU3,2017_SBU3_03120343,False,False,False
SBU3,2017_SBU3_05250012,False,False,False
SBU3,2017_SBU3_05280293,False,False,True
SBU3,2017_SBU3_05310821,False,False,False
SBU3,2017_SBU3_07050539,False,False,True
SBU3,2017_SBU3_07080880,False,False,False
SBU3,2017_SBU3_05050923,False,False,False
SBU3,2017_SBU3_06040492,False,False,False
SBU3,2017_SBU3_07060651,False,False,True
SBU3,2017_SBU3_05030784,False,False,True
SBU3,2017_SBU3_03220582,False,False,False
SBU3,2017_SBU3_03300372,False,False,False
SBU3,2017_SBU3_03160691,False,False,True
SBU3,2017_SBU3_07120310,False,False,False
SBU3,2017_SBU3_06090104,False,False,False
SBU3,2017_SBU3_02220547,False,False,False
SBU3,2017_SBU3_03260938,False,False,True
SBU3,2017_SBU3_07160297,False,False,False
SBU3,2017_SBU3_03130460,False,False,False
