camera,ImagePath,badImage,motion,grayscale
SBU4,2017_SBU4_03040730,False,False,False
SBU4,2017_SBU4_02060982,False,False,False
SBU4,2017_SBU4_04210774,False,True,False
SBU4,2017_SBU4_06300356,False,False,False
SBU4,2017_SBU4_06180091,False,True,False
SBU4,2017_SBU4_06210553,False,False,False
SBU4,2017_SBU4_04100584,False,False,True
SBU4,2017_SBU4_03080206,False,False,True
SBU4,2017_SBU4_03050786,False,False,True
SBU4,2017_SBU4_07030635,False,False,True
SBU4,2017_SBU4_06180121,False,True,False
SBU4,2017_SBU4_03290378,False,False,True
SBU4,2017_SBU4_07060977,False,False,False
SBU4,2017_SBU4_05060345,False,False,True
SBU4,2017_SBU4_02120598,False,False,False
SBU4,2017_SBU4_05270184,False,False,True
SBU4,2017_SBU4_07030718,False,False,True
SBU4,2017_SBU4_06040129,False,False,False
SBU4,2017_SBU4_02080151,False,False,True
SBU4,2017_SBU4_03150922,False,False,False
SBU4,2017_SBU4_02240793,False,False,True
SBU4,2017_SBU4_04150181,False,False,True
SBU4,2017_SBU4_05300909,False,True,False
SBU4,2017_SBU4_04050107,False,False,False
SBU4,2017_SBU4_05020968,False,False,False
SBU4,2017_SBU4_04010714,False,False,True
SBU4,2017_SBU4_07170479,False,True,False
SBU4,2017_SBU4_03010430,False,False,True
SBU4,2017_SBU4_04120864,False,False,True
SBU4,2017_SBU4_05180775,False,False,False
SBU4,2017_SBU4_06290275,False,False,False
SBU4,2017_SBU4_05310175,False,True,False
SBU4,2017_SBU4_06270012,False,False,False
SBU4,2017_SBU4_04210772,False,False,False
SBU4,2017_SBU4_03260006,False,False,True
SBU4,2017_SBU4_07100405,False,False,True
SBU4,2017_SBU4_06300351,False,False,False
SBU4,2017_SBU4_02180181,False,False,True
SBU4,2017_SBU4_06260249,False,False,False
SBU4,2017_SBU4_05140398,False,False,True
SBU4,2017_SBU4_04170305,False,False,True
SBU4,2017_SBU4_05260157,False,False,False
SBU4,2017_SBU4_03190277,False,False,True
SBU4,2017_SBU4_05100841,False,False,False
SBU4,2017_SBU4_05270277,False,True,False
SBU4,2017_SBU4_04070324,False,True,False
SBU4,2017_SBU4_07150184,False,False,True
SBU4,2017_SBU4_07020526,False,False,False
SBU4,2017_SBU4_04170346,False,True,False
SBU4,2017_SBU4_06040143,False,False,False
SBU4,2017_SBU4_05040135,False,False,True
SBU4,2017_SBU4_04300750,False,False,False
SBU4,2017_SBU4_06270018,False,False,False
SBU4,2017_SBU4_05110025,False,True,False
SBU4,2017_SBU4_05040214,False,False,True
SBU4,2017_SBU4_06280131,False,False,False
SBU4,2017_SBU4_06250153,False,False,False
SBU4,2017_SBU4_02210535,False,False,False
SBU4,2017_SBU4_05270218,False,True,False
SBU4,2017_SBU4_06130374,False,False,False
SBU4,2017_SBU4_03250948,False,True,False
SBU4,2017_SBU4_07080226,False,False,False
SBU4,2017_SBU4_02070121,False,False,True
SBU4,2017_SBU4_07030707,False,False,False
SBU4,2017_SBU4_05190925,False,True,True
SBU4,2017_SBU4_05240643,False,True,False
SBU4,2017_SBU4_02060961,False,False,True
SBU4,2017_SBU4_06100056,False,False,False
SBU4,2017_SBU4_04280469,False,False,True
SBU4,2017_SBU4_02180168,False,False,True
SBU4,2017_SBU4_03310573,False,False,False
SBU4,2017_SBU4_03020487,False,False,False
SBU4,2017_SBU4_03300421,False,False,True
SBU4,2017_SBU4_06290178,False,False,True
SBU4,2017_SBU4_05260058,False,False,False
SBU4,2017_SBU4_04170321,False,False,True
