train_loss,epoch,step,val_loss
68421.5390625,0,1,
49002.81640625,0,3,
43192.9453125,0,5,
36531.8984375,0,7,
30269.15625,0,9,
35731.0625,0,11,
26352.044921875,0,13,
26553.2578125,0,15,
26401.984375,0,17,
25602.58203125,0,19,
31500.71484375,0,21,
24909.08984375,0,23,
23892.296875,0,25,
28402.05859375,0,27,
23126.63671875,0,29,
27167.615234375,0,31,
23108.11328125,0,33,
23885.802734375,0,35,
24950.806640625,0,37,
19975.841796875,0,39,
25529.361328125,0,41,
20382.5234375,0,43,
27946.412109375,0,45,
28100.453125,0,47,
18395.37109375,0,49,
19842.5078125,0,51,
23254.37109375,0,53,
25235.6796875,0,55,
21926.072265625,0,57,
16945.42578125,0,59,
24360.6015625,0,61,
24952.69921875,0,63,
17296.744140625,0,65,
24211.064453125,0,67,
21028.67578125,0,69,
20858.5625,0,71,
20638.16796875,0,73,
22520.80859375,0,75,
18835.70703125,0,77,
19904.615234375,0,79,
21883.984375,0,81,
19713.84765625,0,83,
17961.9765625,0,85,
20933.546875,0,87,
19799.990234375,0,89,
16067.740234375,0,91,
28201.67578125,0,93,
18832.890625,0,95,
24288.365234375,0,97,
20696.33984375,0,99,
24478.80859375,0,101,
20964.263671875,0,103,
20512.154296875,0,105,
17627.25390625,0,107,
18189.44140625,0,109,
21403.078125,0,111,
20770.005859375,0,113,
19958.69140625,0,115,
16805.7734375,0,117,
18963.3828125,0,119,
22981.556640625,0,121,
18798.109375,0,123,
21718.734375,0,125,
15791.55859375,0,127,
16760.80078125,0,129,
22395.1796875,0,131,
18106.498046875,0,133,
21550.078125,0,135,
15403.392578125,0,137,
18657.541015625,0,139,
14658.642578125,0,141,
19418.34765625,0,143,
19514.21875,0,145,
25935.61328125,0,147,
19877.0390625,0,149,
18348.37890625,0,151,
17045.59765625,0,153,
14686.935546875,0,155,
16764.68359375,0,157,
17196.4453125,0,159,
22372.4140625,0,161,
14930.7392578125,0,163,
23703.802734375,0,165,
15488.5859375,0,167,
25100.638671875,0,169,
29309.08984375,0,171,
19748.06640625,0,173,
19057.95703125,0,175,
18546.751953125,0,177,
20118.736328125,0,179,
20605.109375,0,181,
16712.78125,0,183,
20154.69921875,0,185,
21468.41015625,0,187,
17820.59375,0,189,
22581.671875,0,191,
17654.2265625,0,193,
18257.73828125,0,195,
18034.2890625,0,197,
19978.623046875,0,199,
17974.58984375,0,201,
16436.640625,0,203,
24478.7578125,0,205,
20081.1484375,0,207,
19191.45703125,0,209,
17501.86328125,0,211,
16472.298828125,0,213,
16469.32421875,0,215,
15839.7255859375,0,217,
21765.6875,0,219,
20873.78125,0,221,
16819.5859375,0,223,
17176.00390625,0,225,
14722.2109375,0,227,
18463.671875,0,229,
12981.9921875,0,231,
20735.251953125,0,233,
14582.1982421875,0,235,
17743.68359375,0,237,
13694.1083984375,0,239,
15510.248046875,0,241,
13963.1044921875,0,243,
11831.064453125,0,245,
15075.0361328125,0,247,
12941.1640625,0,249,
17279.23828125,0,251,
13062.390625,0,253,
13631.7314453125,0,255,
10834.7412109375,0,257,
13933.583984375,0,259,
14952.310546875,0,261,
17017.3984375,0,263,
16029.0576171875,0,265,
11204.0810546875,0,267,
15026.419921875,0,269,
16494.3046875,0,271,
15731.845703125,0,273,
13773.373046875,0,275,
13575.673828125,0,277,
12784.060546875,0,279,
13990.138671875,0,281,
12296.4453125,0,283,
15632.529296875,0,285,
16195.52734375,0,287,
12535.708984375,0,289,
14730.462890625,0,291,
17009.5078125,0,293,
